work_year,salary_in_usd,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date,experience_level,skill_count
2025,27000,Full-time,General,Graduate BI/Data Developer,Autumn,United Kingdom,"Communication, Python, SQL",3,9/11/2025,Entry Level,3
2025,34000,Full-time,General,BI Developer,Spring,United Kingdom,"Communication, Python, SQL",2,5/11/2025,Entry Level,3
2025,28000,Full-time,General,BI Developer,Summer,United Kingdom,"Communication, Python, SQL",2,6/16/2025,Entry Level,3
2025,41000,Full-time,General,BI Developer,Winter,United Kingdom,"Communication, Python, SQL",4,12/23/2025,Entry Level,3
2025,30000,Full-time,General,Graduate Software Developer (MS Power Platform),Winter,United Kingdom,"Communication, Python, SQL",1,1/13/2025,Entry Level,3
2025,70000,Full-time,General,Senior Data Consultant (Power BI),Winter,United Kingdom,"Communication, Python, SQL",1,2/9/2025,Mid Level,3
2025,47000,Full-time,General,Senior Power BI Engineer,Winter,United Kingdom,"Communication, Python, SQL",1,2/28/2025,Entry Level,3
2025,135000,Full-time,General,"Power Platform Developer, Advisory",Autumn,United Kingdom,"Communication, Python, SQL",3,9/6/2025,Senior Level,3
2025,40000,Full-time,General,Power Platform Developer (Fixed term Contract),Winter,United Kingdom,"Communication, Python, SQL",1,2/10/2025,Entry Level,3
2025,135000,Full-time,General,Senior BI Developer,Summer,United Kingdom,"Communication, Python, SQL",3,7/17/2025,Senior Level,3
2025,50000,Full-time,General,Dynamics CRM and Power Platform Developer,Winter,United Kingdom,"Communication, Python, SQL",1,1/22/2025,Entry Level,3
2025,135000,Full-time,General,Senior BI Developer,Winter,United Kingdom,"Communication, Python, SQL",1,2/22/2025,Senior Level,3
2025,40000,Full-time,General,Senior Business Intelligence (BI) Developer,Summer,United Kingdom,"Communication, Python, SQL",3,7/19/2025,Entry Level,3
2025,31000,Full-time,General,Lead BI Developer,Spring,United Kingdom,"Communication, Python, SQL",1,3/3/2025,Entry Level,3
2025,70000,Full-time,General,BI Specialist & Report Writer,Winter,United Kingdom,"Communication, Python, SQL",1,2/23/2025,Mid Level,3
2025,37000,Full-time,General,Business Intelligence Developer,Summer,United Kingdom,"Communication, Python, SQL",2,6/15/2025,Entry Level,3
2025,53000,Full-time,General,Senior Power Platform Developer,Summer,United Kingdom,"Communication, Python, SQL",2,6/7/2025,Mid Level,3
2025,45000,Full-time,General,Data Visualisation Manager and Power Apps Developer,Autumn,United Kingdom,"Communication, Python, SQL",4,10/26/2025,Entry Level,3
2025,54000,Full-time,General,Senior BI Developer,Spring,United Kingdom,"Communication, Python, SQL",2,5/25/2025,Mid Level,3
2025,300000,Full-time,General,FBT Data Operations  ,Summer,United States,"Communication, Python, SQL",3,8/7/2025,Executive,3
2025,700000,Full-time,General,Senior Analyst  ,Autumn,United States,"Communication, Python, SQL",4,10/22/2025,Executive,3
2025,700000,Full-time,General,Analyst ,Winter,United States,"Communication, Python, SQL",1,1/2/2025,Executive,3
2025,700000,Full-time,General,FP&A O&G Data Modelling Senior Analyst,Summer,United States,"Communication, Python, SQL",3,8/18/2025,Executive,3
2025,500000,Full-time,General,HSSE&C Systems & Performance Analyst,Winter,United States,"Communication, Python, SQL",4,12/16/2025,Executive,3
2025,500000,Full-time,General,Performance Analyst  ,Summer,United States,"Communication, Python, SQL",3,7/3/2025,Executive,3
2025,500000,Full-time,Technology,"Data Scientist II, Vacation Rental Data Analytics",Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/17/2025,Executive,4
2025,135000,Full-time,General,FP&A Analytics & Digitization Solutions Senior Analyst,Summer,United States,"Communication, Python, SQL",2,6/27/2025,Senior Level,3
2025,135000,Full-time,General,Global Cyber Security Analyst,Autumn,United States,"Communication, Python, SQL",4,10/17/2025,Senior Level,3
2025,35000,Full-time,General,BI Consultant,Summer,United States,"Communication, Python, SQL",2,6/8/2025,Entry Level,3
2025,200000,Full-time,General,Junior Data Security Analyst,Spring,United States,"Communication, Python, SQL",2,4/3/2025,Senior Level,3
2025,300000,Full-time,General,Inventory Analyst,Spring,United States,"Communication, Python, SQL",2,5/2/2025,Executive,3
2025,500000,Full-time,Technology,Supply Chain Transformation  ,Winter,United States,"Deep Learning, NLP, Neural Networks, Python",4,12/24/2025,Executive,4
2025,135000,Full-time,Finance,Data Analyst Intern,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/4/2025,Senior Level,4
2025,135000,Full-time,Finance,Technical BUnited Statesiness Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,8/19/2025,Senior Level,4
2025,100000,Full-time,General,Data Quality Analyst,Autumn,United States,"Communication, Python, SQL",4,10/18/2025,Mid Level,3
2025,135000,Full-time,General,Benchmarking Analyst  ,Autumn,United States,"Communication, Python, SQL",4,10/10/2025,Senior Level,3
2025,15000,Full-time,General,Data Research Analyst,Summer,United States,"Communication, Python, SQL",3,8/4/2025,Entry Level,3
2025,6000,Full-time,Finance,Data Analyst Intern with SQL skills,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/28/2025,Entry Level,4
2025,400000,Full-time,Finance,University Admissions Data Analyst  ,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/22/2025,Executive,4
2025,18000,Full-time,Finance,Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/7/2025,Entry Level,4
2025,135000,Full-time,General,Systems and Performance Insights Analyst  ,Summer,United States,"Communication, Python, SQL",2,6/13/2025,Senior Level,3
2025,20000,Full-time,General,Senior HR Analyst,Summer,United States,"Communication, Python, SQL",2,6/10/2025,Entry Level,3
2025,300000,Full-time,Finance,Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",2,6/21/2025,Executive,4
2025,135000,Full-time,Finance,Data Analyst (0  ,Spring,United States,"Excel, Power BI, SQL, Tableau",1,3/19/2025,Senior Level,4
2025,100000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,1/17/2025,Mid Level,4
2025,135000,Full-time,Finance,Data Analyst – Logistics Domain (Remote),Summer,United States,"Deep Learning, Excel, NLP, Neural Networks, Power BI, Python, SQL, Tableau",2,6/16/2025,Senior Level,8
2025,135000,Full-time,Finance,Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/28/2025,Senior Level,4
2025,15000,Full-time,Finance,Junior Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",4,12/4/2025,Entry Level,4
2025,20000,Full-time,Finance,Excel Data Analyst,Winter,United States,"Excel, Power BI, SQL, Tableau",1,2/21/2025,Entry Level,4
2025,15000,Full-time,Finance,Junior Data Analyst,Summer,United States,"Excel, Power BI, SQL, Tableau",3,7/3/2025,Entry Level,4
2025,20000,Full-time,Finance,Excel Data Analyst,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/9/2025,Entry Level,4
2025,500000,Full-time,Technology,"Data Scientist II, Vacation Rental Data Analytics",Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/27/2025,Executive,4
2025,135000,Full-time,Technology,"Data Scientist / Senior Data Scientist, India  ",Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/9/2025,Senior Level,4
2025,100000,Full-time,Technology,AI/ML Engineer/Lead  ,Winter,United States,"Deep Learning, NLP, Neural Networks, Python",1,2/1/2025,Mid Level,4
2025,135000,Full-time,Technology,Machine Learning Engineer II,Spring,United States,"Deep Learning, Python, Scikit-learn, TensorFlow",1,3/25/2025,Senior Level,4
2025,400000,Full-time,Technology,AI Search Specialist,Summer,United States,"Deep Learning, NLP, Neural Networks, Python",3,7/22/2025,Executive,4
2025,135000,Full-time,Technology,"AI Engineer / Senior AI Engineer, India  ",Autumn,United States,"Deep Learning, NLP, Neural Networks, Python",3,9/24/2025,Senior Level,4
2025,500000,Full-time,Technology,Senior Member of Technical Staff – LLM/AI,Summer,United States,"Deep Learning, NLP, Neural Networks, Python",2,6/2/2025,Executive,4
2025,500000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/21/2025,Executive,4
2025,1600000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/28/2025,Executive,4
2025,800000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,4/5/2025,Executive,4
2025,135000,Full-time,Technology,Junior Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/25/2025,Senior Level,4
2025,300000,Full-time,Technology,Junior Data Scientist(Mentor),Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/4/2025,Executive,4
2025,135000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/27/2025,Senior Level,4
2025,300000,Full-time,Technology,Data scientist,Winter,United States,"Machine Learning, Python, SQL, Statistics",1,2/7/2025,Executive,4
2025,1000000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/15/2025,Executive,4
2025,10000,Full-time,General,Data Science Intern,Winter,United States,"Communication, Python, SQL",1,1/13/2025,Entry Level,3
2025,1500000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/16/2025,Executive,4
2025,300000,Full-time,Finance,Data Analysts,Summer,United States,"Excel, Power BI, SQL, Tableau",3,8/20/2025,Executive,4
2025,600000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/16/2025,Executive,4
2025,135000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",1,3/2/2025,Senior Level,4
2025,200000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/8/2025,Senior Level,4
2025,800000,Full-time,Technology,Data Scientist ,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,7/21/2025,Executive,4
2025,600000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,11/17/2025,Executive,4
2025,2000000,Full-time,Technology,Data Scientist,Spring,United States,"Machine Learning, Python, SQL, Statistics",2,5/25/2025,Executive,4
2025,60000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/4/2025,Mid Level,4
2025,135000,Full-time,Technology,Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",3,9/3/2025,Senior Level,4
2025,135000,Full-time,Finance,Data Analyst Intern,Autumn,United States,"Excel, Power BI, SQL, Tableau",4,11/7/2025,Senior Level,4
2025,400000,Full-time,Technology,Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/11/2025,Executive,4
2025,135000,Full-time,Technology,Forecasting Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",3,8/28/2025,Senior Level,4
2025,1000000,Full-time,Technology,AI/LLM Data Scientist,Winter,United States,"Deep Learning, Machine Learning, NLP, Neural Networks, Python, SQL, Statistics",1,1/20/2025,Executive,7
2025,135000,Full-time,Technology,Forecasting Data Scientist,Autumn,United States,"Machine Learning, Python, SQL, Statistics",4,10/27/2025,Senior Level,4
2025,1000000,Full-time,Technology,AI/LLM Data Scientist,Summer,United States,"Deep Learning, Machine Learning, NLP, Neural Networks, Python, SQL, Statistics",3,7/1/2025,Executive,7
2025,135000,Full-time,Technology,"Data Engineer I, Global Converse, ITC",Spring,United States,"ETL, Python, SQL, Spark",2,5/3/2025,Senior Level,4
2025,600000,Full-time,General,Full Stack Engineer,Summer,United States,"Communication, Python, SQL",3,8/6/2025,Executive,3
2025,500000,Full-time,General,Principal Engineer,Summer,United States,"Communication, Python, SQL",2,6/14/2025,Executive,3
2025,100000,Full-time,Technology,Senior Software Engineering Lead  ,Summer,United States,"Git, Java, Python, System Design",2,6/20/2025,Mid Level,4
2025,4500000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,4/7/2025,Executive,4
2025,135000,Full-time,Technology,Senior Data Engineer (Databricks & Azure),Spring,United States,"ETL, Python, SQL, Spark",1,3/13/2025,Senior Level,4
2025,135000,Full-time,Technology,"Software Engineer II, ITC",Spring,United States,"Git, Java, Python, System Design",2,4/21/2025,Senior Level,4
2025,400000,Full-time,Technology,Senior Data Scientist,Summer,United States,"Machine Learning, Python, SQL, Statistics",2,6/14/2025,Executive,4
2025,400000,Full-time,Technology,Staff data engineer,Spring,United States,"ETL, Python, SQL, Spark",1,3/6/2025,Executive,4
2025,135000,Full-time,General,Associate Principle Engineer,Winter,United States,"Communication, Python, SQL",1,1/28/2025,Senior Level,3
2025,135000,Full-time,Technology,"Software Engineer II, ITC",Spring,United States,"Git, Java, Python, System Design",2,5/26/2025,Senior Level,4
2025,135000,Full-time,Technology,Global IT Data Engineer Manager,Summer,United States,"ETL, Python, SQL, Spark",2,6/1/2025,Senior Level,4
2025,500000,Full-time,Technology,Software Engineering Lead,Summer,United States,"Git, Java, Python, System Design",3,8/15/2025,Executive,4
2025,15000,Full-time,General,Corrosion Test Engineer,Winter,United States,"Communication, Python, SQL",1,2/28/2025,Entry Level,3
2025,135000,Full-time,General,"Senior Information Security Engineer, ITC",Autumn,United States,"Communication, Python, SQL",3,9/22/2025,Senior Level,3
2025,400000,Full-time,Technology,AI Engineer,Summer,United States,"Deep Learning, NLP, Neural Networks, Python",3,8/10/2025,Executive,4
2025,135000,Full-time,Technology,"AI Engineer / Senior AI Engineer, India  ",Autumn,United States,"Deep Learning, NLP, Neural Networks, Python",3,9/5/2025,Senior Level,4
2025,1200000,Full-time,Technology,(Go + SQL) Senior Backend Software Engineer,Summer,United States,"Git, Java, Python, System Design",3,8/4/2025,Executive,4
2025,1500000,Full-time,Technology,Snowflake Pyspark Data engineer,Autumn,United States,"ETL, Python, SQL, Spark",4,11/7/2025,Executive,4
2025,21000,Full-time,Technology,Data Engineer Intern,Spring,United States,"ETL, Python, SQL, Spark",2,4/10/2025,Entry Level,4
2025,800000,Full-time,Technology,Azure Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/4/2025,Executive,4
2025,2200000,Full-time,Technology,Data Engineer  ,Spring,United States,"ETL, Python, SQL, Spark",2,4/14/2025,Executive,4
2025,700000,Full-time,Technology,PySpark Data Engineer ,Spring,United States,"ETL, Python, SQL, Spark",1,3/16/2025,Executive,4
2025,135000,Full-time,Technology,"Software Engineer III, ITC",Spring,United States,"Git, Java, Python, System Design",2,5/22/2025,Senior Level,4
2025,900000,Full-time,Technology,Data Engineer  ,Winter,United States,"ETL, Python, SQL, Spark",1,2/26/2025,Executive,4
2025,1200000,Full-time,Technology,Senior Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,1/20/2025,Executive,4
2025,500000,Full-time,Technology,Data Engineer,Spring,United States,"ETL, Python, SQL, Spark",2,5/3/2025,Executive,4
2025,2500000,Full-time,Finance,Data Analyst / ML Engineer,Summer,United States,"Excel, Power BI, SQL, Tableau",3,8/4/2025,Executive,4
2025,135000,Full-time,Technology,Data Engineer ,Winter,United States,"ETL, Python, SQL, Spark",1,2/13/2025,Senior Level,4
2025,135000,Full-time,Technology,Data Engineer,Summer,United States,"ETL, Python, SQL, Spark",2,6/27/2025,Senior Level,4
2025,135000,Full-time,Technology,Data Engineer ,Winter,United States,"ETL, Python, SQL, Spark",1,2/16/2025,Senior Level,4
2025,135000,Full-time,Technology,Data Engineer,Winter,United States,"ETL, Python, SQL, Spark",1,2/8/2025,Senior Level,4
2025,500000,Full-time,General,Dynamics 365 Developer (F&O),Spring,United States,"Communication, Python, SQL",2,5/7/2025,Executive,3
2025,35000,Full-time,General,BI Consultant,Winter,United States,"Communication, Python, SQL",1,2/9/2025,Entry Level,3
2025,200000,Full-time,General,Pipeline Engineer  ,Autumn,United States,"Communication, Python, SQL",4,10/7/2025,Senior Level,3
2025,135000,Full-time,General,Global IT Data Architect Senior Manager,Summer,United States,"Communication, Python, SQL",3,8/24/2025,Senior Level,3
2025,500000,Full-time,General,Power BI & SQL Developer,Summer,United States,"Communication, Python, SQL",3,7/14/2025,Executive,3
2025,500000,Full-time,General,Power BI Developer,Summer,United States,"Communication, Python, SQL",3,8/10/2025,Executive,3
2025,1000000,Full-time,General,Senior Power BI Developer,Winter,United States,"Communication, Python, SQL",1,1/3/2025,Executive,3
2025,30000,Full-time,General,Data Analytics Developer  ,Spring,United States,"Communication, Python, SQL",2,4/2/2025,Entry Level,3
2025,600000,Full-time,General,Power BI Developer  ,Spring,United States,"Communication, Python, SQL",2,5/12/2025,Executive,3
2025,500000,Full-time,General,Power Apps Developer,Winter,United States,"Communication, Python, SQL",4,12/9/2025,Executive,3
2025,1000000,Full-time,General,Senior Power BI Developer,Summer,United States,"Communication, Python, SQL",2,6/16/2025,Executive,3
2025,135000,Full-time,General,Power BI Analyst,Summer,United States,"Communication, Python, SQL",3,7/23/2025,Senior Level,3
2025,200000,Full-time,General,Power BI Developer,Summer,United States,"Communication, Python, SQL",3,7/6/2025,Senior Level,3
2025,200000,Full-time,General,Power BI Developer,Winter,United States,"Communication, Python, SQL",1,1/9/2025,Senior Level,3
2025,135000,Full-time,General,Power BI Developer,Autumn,United States,"Communication, Python, SQL",4,11/7/2025,Senior Level,3
2025,135000,Full-time,General,Power BI Developer,Spring,United States,"Communication, Python, SQL",2,4/1/2025,Senior Level,3
2025,400000,Full-time,General,Power BI Developer,Summer,United States,"Communication, Python, SQL",2,6/4/2025,Executive,3
2025,500000,Full-time,General,Power BI Developer,Spring,United States,"Communication, Python, SQL",2,4/17/2025,Executive,3
