work_year,salary,employment_type,industry,job_title,season,company_location,skills,quarter,posting_date
2021.0,200000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2021-01-20
2020.0,85000,FT,Technology,Big Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",1.0,2020-03-27
2021.0,200000,FT,Technology,Data Engineer,Winter,US,"ETL, Python, SQL, Spark",1.0,2021-02-13
2021.0,256000,FT,General,ML Engineer,Winter,US,"Communication, Python, SQL",1.0,2021-02-10
2021.0,110000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2021-06-20
2020.0,70000,FT,Technology,Data Scientist,Winter,DE,"Machine Learning, Python, SQL, Statistics",4.0,2020-12-27
2021.0,72500,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2021-07-19
2021.0,185000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2021-08-07
2021.0,59000,PT,Technology,Data Engineer,Summer,NL,"ETL, Python, SQL, Spark",2.0,2021-06-23
2021.0,100000,FT,Healthcare,Research Scientist,Spring,CN,"Data Analysis, Python, R, Statistics",2.0,2021-05-17
2021.0,112000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2021-07-07
2020.0,150000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2020-07-11
2021.0,180000,FT,Technology,Data Scientist,Autumn,TR,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-11
2021.0,55000,FT,Technology,AI Scientist,Summer,ES,"Deep Learning, NLP, Neural Networks, Python",3.0,2021-08-07
2021.0,58000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-01-24
2021.0,100000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-12-22
2021.0,65720,FT,Technology,Data Scientist,Autumn,FR,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-04
2021.0,85000,FT,Technology,Machine Learning Engineer,Winter,DE,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-02-09
2021.0,65000,FT,General,Data Science Consultant,Winter,DE,"Communication, Python, SQL",1.0,2021-02-21
2021.0,105000,CT,Technology,Staff Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-01-03
2020.0,72000,FT,Finance,Data Analyst,Spring,US,"Excel, Power BI, SQL, Tableau",2.0,2020-04-18
2021.0,55000,FT,Technology,Data Engineer,Winter,DE,"ETL, Python, SQL, Spark",1.0,2021-01-27
2021.0,250000,FT,Technology,Data Engineer,Autumn,TR,"ETL, Python, SQL, Spark",4.0,2021-10-24
2021.0,111775,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2021-06-09
2021.0,93150,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2021-11-16
2021.0,160000,FT,Technology,Lead Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2021-11-07
2021.0,21600,FT,Technology,Data Scientist,Spring,DE,"Machine Learning, Python, SQL, Statistics",2.0,2021-04-04
2021.0,4900000,FT,Technology,Machine Learning Engineer,Summer,IN,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2021-08-15
2021.0,1250000,FT,Technology,Data Scientist,Spring,IN,"Machine Learning, Python, SQL, Statistics",2.0,2021-05-21
2021.0,54000,FT,Finance,Data Analyst,Autumn,DE,"Excel, Power BI, SQL, Tableau",4.0,2021-10-03
2020.0,190000,FT,Technology,Lead Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2020-12-01
2021.0,120000,FT,General,Director of Data Science,Summer,DE,"Communication, Python, SQL",3.0,2021-07-07
2021.0,1200000,FT,Technology,Big Data Engineer,Winter,IN,"ETL, Python, SQL, Spark",1.0,2021-01-08
2021.0,90000,FT,Finance,Data Analyst,Winter,CA,"Excel, Power BI, SQL, Tableau",4.0,2021-12-11
2020.0,11000000,FT,Technology,Data Scientist,Spring,HU,"Machine Learning, Python, SQL, Statistics",1.0,2020-03-07
2021.0,135000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-05-06
2021.0,21000,FT,Technology,Machine Learning Engineer,Autumn,DE,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2021-11-09
2021.0,4000000,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2021-01-09
2021.0,1799997,FT,Technology,Machine Learning Engineer,Autumn,IN,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2021-10-19
2021.0,9272,FT,Finance,BI Data Analyst,Spring,KE,"Excel, Power BI, SQL, Tableau",2.0,2021-04-11
2021.0,147000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-07
2021.0,120500,FT,Healthcare,Research Scientist,Spring,CA,"Data Analysis, Python, R, Statistics",2.0,2021-04-02
2021.0,174000,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",1.0,2021-02-21
2020.0,135000,FT,Finance,Business Data Analyst,Summer,US,"Excel, Power BI, SQL, Tableau",2.0,2020-06-14
2021.0,21844,FT,Technology,Machine Learning Engineer,Winter,CO,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-01-21
2020.0,125000,FT,Technology,Lead Data Engineer,Autumn,NZ,"ETL, Python, SQL, Spark",4.0,2020-11-11
2020.0,45000,FT,Technology,Data Scientist,Spring,FR,"Machine Learning, Python, SQL, Statistics",2.0,2020-05-13
2020.0,3000000,FT,Technology,Data Scientist,Autumn,IN,"Machine Learning, Python, SQL, Statistics",3.0,2020-09-21
2021.0,59000,FT,General,Data Science Consultant,Winter,ES,"Communication, Python, SQL",1.0,2021-01-15
2021.0,50000,FT,General,Data Analytics Engineer,Spring,GB,"Communication, Python, SQL",2.0,2021-05-13
2020.0,35000,FT,Technology,Data Scientist,Winter,FR,"Machine Learning, Python, SQL, Statistics",4.0,2020-12-26
2020.0,87000,FT,Finance,Lead Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2020-12-21
2021.0,22000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",2.0,2021-06-04
2021.0,76760,FT,Technology,Data Scientist,Autumn,DE,"Machine Learning, Python, SQL, Statistics",4.0,2021-10-09
2021.0,1672000,FT,Technology,Big Data Engineer,Winter,IN,"ETL, Python, SQL, Spark",1.0,2021-02-28
2021.0,420000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-12-18
2021.0,81000,FT,Technology,Machine Learning Engineer,Summer,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2021-06-03
2021.0,30400000,FT,Technology,Data Scientist,Summer,CL,"Machine Learning, Python, SQL, Statistics",3.0,2021-08-10
2021.0,90000,FT,General,Data Science Consultant,Summer,US,"Communication, Python, SQL",2.0,2021-06-26
2021.0,52000,FT,Technology,Data Scientist,Winter,AT,"Machine Learning, Python, SQL, Statistics",1.0,2021-01-15
2021.0,195000,FT,Technology,Machine Learning Infrastructure Engineer,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2021-04-01
2021.0,32000,FT,Technology,Data Scientist,Spring,ES,"Machine Learning, Python, SQL, Statistics",2.0,2021-04-20
2020.0,85000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2020-01-26
2021.0,416000,CT,Technology,Principal Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-03-24
2021.0,225000,FT,Technology,Machine Learning Scientist,Summer,CA,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2021-06-02
2021.0,40900,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",3.0,2021-09-22
2021.0,2500000,FT,Technology,Data Scientist,Winter,IN,"Machine Learning, Python, SQL, Statistics",1.0,2021-02-10
2021.0,85000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",3.0,2021-09-22
2021.0,180000,FT,Technology,Machine Learning Engineer,Spring,PL,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-03-20
2020.0,8000,FT,Finance,Data Analyst,Autumn,PK,"Excel, Power BI, SQL, Tableau",4.0,2020-10-04
2020.0,4450000,FT,Technology,Data Engineer,Summer,JP,"ETL, Python, SQL, Spark",3.0,2020-08-07
2020.0,100000,FT,Technology,Big Data Engineer,Autumn,GB,"ETL, Python, SQL, Spark",4.0,2020-10-08
2021.0,75000,FT,Technology,Machine Learning Engineer,Summer,BE,"Deep Learning, Python, Scikit-learn, TensorFlow",2.0,2021-06-28
2020.0,423000,FT,General,Data Science Consultant,Summer,IN,"Communication, Python, SQL",3.0,2020-08-27
2020.0,56000,FT,Technology,Lead Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2020-03-17
2021.0,180000,PT,General,Computer Vision Engineer,Spring,DK,"Communication, Python, SQL",1.0,2021-03-08
2021.0,75000,FT,Technology,Data Scientist,Summer,DE,"Machine Learning, Python, SQL, Statistics",3.0,2021-08-23
2020.0,450000,FT,Finance,Product Data Analyst,Spring,IN,"Excel, Power BI, SQL, Tableau",1.0,2020-03-18
2020.0,42000,FT,Technology,Data Engineer,Autumn,GR,"ETL, Python, SQL, Spark",4.0,2020-11-05
2020.0,98000,FT,Finance,BI Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",4.0,2020-12-21
2021.0,48000,FT,Technology,Data Engineer,Spring,GB,"ETL, Python, SQL, Spark",2.0,2021-04-03
2021.0,48000,FT,Healthcare,Research Scientist,Autumn,FR,"Data Analysis, Python, R, Statistics",3.0,2021-09-25
2021.0,21000,FT,Technology,Machine Learning Engineer,Winter,SI,"Deep Learning, Python, Scikit-learn, TensorFlow",4.0,2021-12-15
2021.0,120000,FT,General,Data Analytics Manager,Summer,US,"Communication, Python, SQL",3.0,2021-08-06
2021.0,20000,FL,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2021-11-01
2020.0,325000,FT,General,Director of Data Science,Autumn,US,"Communication, Python, SQL",4.0,2020-10-04
2021.0,200000,FT,Technology,Machine Learning Engineer,Winter,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-02-20
2020.0,300000,FT,Technology,AI Scientist,Winter,DK,"Deep Learning, NLP, Neural Networks, Python",4.0,2020-12-08
2021.0,160000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-01-25
2021.0,50000,FT,Healthcare,Research Scientist,Autumn,US,"Data Analysis, Python, R, Statistics",4.0,2021-10-11
2021.0,34000,FT,General,Data Science Engineer,Summer,GR,"Communication, Python, SQL",3.0,2021-07-06
2021.0,69600,FT,Technology,Data Scientist,Spring,BR,"Machine Learning, Python, SQL, Statistics",1.0,2021-03-27
2021.0,165000,FT,Technology,Data Engineer,Summer,US,"ETL, Python, SQL, Spark",3.0,2021-07-23
2021.0,435000,FT,Technology,Big Data Engineer,Winter,CH,"ETL, Python, SQL, Spark",4.0,2021-12-04
2020.0,37000,FT,Technology,Data Scientist,Winter,FR,"Machine Learning, Python, SQL, Statistics",1.0,2020-01-13
2021.0,185000,FT,Technology,Principal Data Engineer,Spring,US,"ETL, Python, SQL, Spark",2.0,2021-04-10
2020.0,55000,FT,Technology,Data Scientist,Summer,DE,"Machine Learning, Python, SQL, Statistics",2.0,2020-06-14
2021.0,76760,FT,Technology,Data Scientist,Summer,DE,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-24
2020.0,19000,PT,Technology,Data Scientist,Spring,IT,"Machine Learning, Python, SQL, Statistics",1.0,2020-03-16
2020.0,110000,FT,Technology,Data Engineer,Autumn,US,"ETL, Python, SQL, Spark",4.0,2020-10-05
2021.0,140000,FT,General,Data Analytics Manager,Winter,US,"Communication, Python, SQL",4.0,2021-12-19
2020.0,120000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2020-11-28
2021.0,110000,FT,Technology,Data Scientist,Autumn,CA,"Machine Learning, Python, SQL, Statistics",4.0,2021-11-08
2021.0,45000,FT,Finance,Finance Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2021-07-03
2021.0,12000,FL,Technology,Machine Learning Scientist,Summer,PK,"Deep Learning, Python, Scikit-learn, TensorFlow",3.0,2021-07-20
2021.0,65000,FT,Technology,Data Engineer,Autumn,GB,"ETL, Python, SQL, Spark",4.0,2021-10-09
2021.0,74000,FT,Technology,Machine Learning Engineer,Winter,JP,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-01-10
2021.0,152000,FT,General,Data Science Manager,Summer,FR,"Communication, Python, SQL",3.0,2021-07-17
2021.0,18000,FT,Technology,Big Data Engineer,Winter,MD,"ETL, Python, SQL, Spark",4.0,2021-12-12
2020.0,60000,FL,General,Computer Vision Engineer,Spring,US,"Communication, Python, SQL",2.0,2020-05-17
2021.0,130000,FT,Technology,Data Scientist,Autumn,US,"Machine Learning, Python, SQL, Statistics",4.0,2021-10-18
2021.0,102000,FT,General,Computer Vision Engineer,Spring,BR,"Communication, Python, SQL",1.0,2021-03-17
2021.0,50000,FT,Finance,Business Data Analyst,Summer,LU,"Excel, Power BI, SQL, Tableau",2.0,2021-06-15
2021.0,147000,FT,Technology,Principal Data Scientist,Winter,DE,"Machine Learning, Python, SQL, Statistics",1.0,2021-02-17
2020.0,130000,FT,Technology,Principal Data Scientist,Winter,DE,"Machine Learning, Python, SQL, Statistics",4.0,2020-12-16
2020.0,34000,FT,Technology,Data Scientist,Spring,ES,"Machine Learning, Python, SQL, Statistics",2.0,2020-04-04
2021.0,39600,FT,Technology,Data Scientist,Summer,ES,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-22
2021.0,1335000,FT,Technology,AI Scientist,Spring,AS,"Deep Learning, NLP, Neural Networks, Python",2.0,2021-05-18
2020.0,80000,FT,Technology,Data Scientist,Spring,AT,"Machine Learning, Python, SQL, Statistics",1.0,2020-03-16
2020.0,55000,FT,Technology,Data Scientist,Autumn,LU,"Machine Learning, Python, SQL, Statistics",4.0,2020-10-01
2021.0,115000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-27
2021.0,235000,FT,Technology,Principal Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-12
2021.0,1450000,FT,Finance,Lead Data Analyst,Winter,IN,"Excel, Power BI, SQL, Tableau",4.0,2021-12-22
2021.0,12000,PT,Technology,AI Scientist,Winter,US,"Deep Learning, NLP, Neural Networks, Python",1.0,2021-02-02
2021.0,75000,FT,Finance,Data Analyst,Autumn,US,"Excel, Power BI, SQL, Tableau",3.0,2021-09-12
2021.0,62000,FT,Finance,Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2021-01-01
2021.0,73000,FT,Technology,Data Scientist,Winter,US,"Machine Learning, Python, SQL, Statistics",1.0,2021-02-01
2021.0,38400,FT,Technology,Data Engineer,Summer,NL,"ETL, Python, SQL, Spark",3.0,2021-07-20
2020.0,190200,FT,General,Data Science Manager,Winter,US,"Communication, Python, SQL",4.0,2020-12-12
2020.0,118000,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2020-04-08
2020.0,138350,FT,Technology,Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2020-04-14
2020.0,130800,FT,Technology,Data Engineer,Spring,US,"ETL, Python, SQL, Spark",1.0,2020-03-25
2020.0,40000,FT,Technology,Machine Learning Engineer,Winter,HR,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2020-01-10
2021.0,168000,FT,General,Director of Data Science,Autumn,JP,"Communication, Python, SQL",4.0,2021-10-20
2021.0,160000,FT,Technology,Data Scientist,Summer,IL,"Machine Learning, Python, SQL, Statistics",2.0,2021-06-21
2021.0,423000,FT,Technology,Applied Machine Learning Scientist,Spring,US,"Deep Learning, Python, Scikit-learn, TensorFlow",1.0,2021-03-19
2021.0,24000,FT,Technology,Data Engineer,Summer,MT,"ETL, Python, SQL, Spark",3.0,2021-08-14
2021.0,165000,FT,General,Data Specialist,Summer,US,"Communication, Python, SQL",2.0,2021-06-04
2020.0,412000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2020-07-25
2021.0,151000,FT,Technology,Principal Data Scientist,Spring,US,"Machine Learning, Python, SQL, Statistics",2.0,2021-05-08
2020.0,105000,FT,Technology,Data Scientist,Summer,US,"Machine Learning, Python, SQL, Statistics",3.0,2020-08-16
2020.0,100000,CT,Finance,Business Data Analyst,Winter,US,"Excel, Power BI, SQL, Tableau",1.0,2020-02-18
2021.0,7000000,FT,General,Data Science Manager,Spring,IN,"Communication, Python, SQL",2.0,2021-04-12
2025.0,27000,FT,Finance,Junior Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-08-26
2025.0,37000,FT,General,Market Data Compliance Analyst,Spring,GB,"Communication, Python, SQL",1.0,2025-03-05
2025.0,31000,FT,Finance,Junior Innovation and Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-07-08
2025.0, 43K  ,FT,Finance,Junior Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-08-22
2025.0, 29K  ,FT,Finance,Research Officer (Data Analyst),Summer,GB,"Excel, Power BI, SQL, Tableau",2.0,2025-06-19
2025.0,27000,FT,General,Junior Power BI Analyst,Autumn,GB,"Communication, Python, SQL",4.0,2025-11-10
2025.0, 40K  ,FT,Finance,Data Analyst  ,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-08-19
2025.0, 50K  ,FT,Finance,Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-07-05
2025.0,400000,FT,Finance,Data Analyst,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-11-26
2025.0,40000,FT,Finance,Data Analyst,Spring,GB,"Excel, Power BI, SQL, Tableau",2.0,2025-05-09
2025.0,42000,FT,Finance,Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-07-22
2025.0,24000,FT,Finance,Data Analyst Student Placement,Autumn,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-09-01
2025.0,24000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",1.0,2025-01-22
2025.0,30000,FT,Finance,Data Analyst OFFICE BASED,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-10-19
2025.0,35000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-12-04
2025.0,28000,FT,Finance,Data Analyst,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-10-05
2025.0,34000,FT,General,Data and Insight Analyst,Autumn,GB,"Communication, Python, SQL",4.0,2025-10-19
2025.0,50000,FT,Finance,Performance Data Analyst  ,Winter,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-12-04
2025.0,,FT,Finance,Data Analyst,Spring,GB,"Excel, Power BI, SQL, Tableau",2.0,2025-04-19
2025.0,30000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-12-11
2025.0,63000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",1.0,2025-02-14
2025.0,27000,FT,Finance,Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-07-05
2025.0,37000,FT,Finance,Data Analyst,Summer,GB,"Excel, Power BI, SQL, Tableau",3.0,2025-07-28
2025.0,38000,FT,Finance,"Data Analyst – Power BI, Dynamics & Data Warehouse",Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-11-13
2025.0,,FT,General,Junior Data Protection Analyst,Winter,GB,"Communication, Python, SQL",1.0,2025-01-25
2025.0,33000,FT,Finance,Data Analyst Apprentice,Summer,GB,"Excel, Power BI, SQL, Tableau",2.0,2025-06-28
2025.0,45000,FT,Finance,Data Analyst,Autumn,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-11-23
2025.0,43000,FT,Finance,Data Analyst,Spring,GB,"Excel, Power BI, SQL, Tableau",2.0,2025-05-05
2025.0,45000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",1.0,2025-02-17
2025.0,43000,FT,Finance,Data Analyst,Winter,GB,"Excel, Power BI, SQL, Tableau",4.0,2025-12-12
2025.0,27000,FT,Technology,Graduate Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2025-10-10
2025.0,50000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2025-10-21
2025.0,,FT,Technology,AI / Data Scientist Intern,Winter,GB,"Deep Learning, Machine Learning, NLP, Neural Networks, Python, SQL, Statistics",4.0,2025-12-14
2025.0,60000,FT,Technology,Data Scientist,Spring,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-04-10
2025.0,49000,FT,Technology,Data Scientist  ,Autumn,GB,"Machine Learning, Python, SQL, Statistics",3.0,2025-09-02
2025.0,35000,FT,Technology,Jr Data Scientist,Spring,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-04-25
2025.0,38000,FT,Technology,Data Scientist,Spring,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-05-04
2025.0,33000,FT,Technology,Data Scientist,Winter,GB,"Machine Learning, Python, SQL, Statistics",1.0,2025-01-27
2025.0,43000,FT,Technology,Data Scientist,Autumn,GB,"Machine Learning, Python, SQL, Statistics",4.0,2025-11-04
2025.0,29000,FT,Technology,Junior Data Scientist (Associate II  ,Summer,GB,"Machine Learning, Python, SQL, Statistics",3.0,2025-08-04
2025.0,28000,FT,Technology,Data Scientist/Statistician,Spring,GB,"Machine Learning, Python, SQL, Statistics",1.0,2025-03-15
2025.0,45000,FT,Technology,Graduate Data Scientist,Summer,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-06-13
2025.0,50000,FT,Technology,Data Scientist (Predictive Analytics Specialist),Spring,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-04-12
2025.0,69000,FT,Technology,Data Scientist,Summer,GB,"Machine Learning, Python, SQL, Statistics",2.0,2025-06-01
